X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1474,1244,395,50,227,2009,1553,2033
6,1122,806,747,747,1106,551,1622,1074
5,648,623,655,873,784,603,386,427
4,182,298,289,239,274,170,106,120
3,27,41,33,36,23,22,19,23
2,5,3,11,0,5,3,3,3
1,0,0,0,0,0,0,0,0
