X,a,b,c,d,e,f,g,h
8,17,99,155,30,145,150,2736,443
7,4,24,49,64,112,142,322,181
6,1,5,11,17,29,32,18,7
5,0,0,0,1,4,3,4,2
4,0,0,0,0,0,1,1,0
3,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
