X,a,b,c,d,e,f,g,h
8,4,3,12,16,7,3,1,1
7,9,11,13,15,17,10,5,4
6,3,11,10,14,9,11,5,3
5,0,4,10,14,10,6,6,7
4,4,8,8,9,8,9,9,7
3,6,4,0,4,6,4,3,1
2,2,4,8,2,7,4,4,4
1,7,6,7,6,10,3,2,3
