X,a,b,c,d,e,f,g,h
8,13,11,11,13,7,6,3,3
7,11,14,13,8,17,13,1,10
6,12,16,11,21,19,18,9,12
5,17,10,22,20,28,16,24,27
4,20,17,24,33,34,32,34,33
3,16,28,38,72,63,63,34,24
2,15,23,54,88,80,41,20,4
1,9,14,32,37,34,19,1,2
