X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,8,6,3,2,2,4,3,3
6,12,8,5,10,3,8,8,14
5,20,20,20,23,26,23,32,28
4,38,28,29,32,36,51,53,51
3,26,39,19,9,16,37,61,43
2,19,16,3,0,2,28,23,28
1,0,0,0,0,0,0,0,0
