X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
4,1,0,1,0,0,0,0,0
3,0,1,6,3,5,9,5,2
2,3,12,23,41,52,68,153,113
1,13,210,316,18,241,80,3228,347
