X,a,b,c,d,e,f,g,h
8,5,3,7,8,7,5,6,6
7,7,13,4,11,11,3,8,6
6,4,4,4,5,10,6,2,5
5,8,5,9,4,4,2,4,1
4,13,10,7,4,6,2,5,5
3,16,9,11,7,5,3,9,8
2,9,10,7,2,2,8,7,5
1,8,5,8,2,3,7,5,9
