X,a,b,c,d,e,f,g,h
8,1,1,1,6,2,5,0,2
7,8,15,13,8,11,18,8,7
6,26,35,29,30,28,20,12,39
5,20,42,37,59,44,30,57,23
4,13,33,77,93,81,86,25,26
3,54,75,109,195,254,126,83,56
2,34,178,110,138,170,83,385,16
1,20,65,116,32,35,136,14,9
