X,a,b,c,d,e,f,g,h
8,5,20,23,9,39,57,11,4
7,1,17,25,82,52,24,28,10
6,16,41,51,34,65,102,41,11
5,17,16,68,62,62,31,23,17
4,11,23,46,48,43,37,25,10
3,7,14,25,23,11,10,7,4
2,5,10,8,6,9,10,2,3
1,1,1,3,2,6,3,1,1
