X,a,b,c,d,e,f,g,h
8,1,13,17,6,18,29,6,0
7,6,9,21,46,28,12,10,5
6,8,22,25,36,35,61,24,6
5,5,10,35,38,38,20,12,16
4,9,20,34,30,29,21,20,3
3,7,9,14,23,14,10,5,2
2,5,4,4,7,9,6,2,2
1,0,1,1,1,3,1,0,0
