X,a,b,c,d,e,f,g,h
8,0,2,4,0,1,1,0,0
7,0,2,3,2,3,2,2,1
6,1,2,13,9,5,4,8,0
5,4,8,10,10,11,11,6,6
4,2,4,5,13,18,11,8,3
3,3,10,15,16,18,16,5,5
2,3,3,4,10,8,8,4,3
1,0,2,7,3,4,7,2,0
