X,a,b,c,d,e,f,g,h
8,22,76,110,1062,99,19,1,0
7,17,70,843,342,497,51,8,2
6,43,313,90,142,63,135,41,31
5,163,17,60,43,48,24,36,39
4,18,33,22,17,11,23,10,44
3,7,8,12,5,9,8,1,17
2,16,15,7,4,3,3,4,5
1,2,1,0,1,0,0,1,1
