X,a,b,c,d,e,f,g,h
8,1,5,8,4,6,5,2,0
7,5,10,5,10,8,8,2,2
6,10,11,27,13,14,14,4,8
5,4,20,26,29,21,10,15,7
4,5,17,29,28,43,19,10,5
3,9,27,36,58,43,44,16,13
2,5,21,35,30,35,27,42,2
1,8,8,22,24,15,34,5,2
