X,a,b,c,d,e,f,g,h
8,15,52,61,24,77,157,1243,320
7,12,20,58,82,152,206,359,220
6,8,10,25,53,73,94,52,37
5,0,7,9,19,22,13,15,6
4,2,1,2,2,3,3,0,3
3,0,0,0,1,1,0,2,1
2,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
