X,a,b,c,d,e,f,g,h
8,108,104,111,134,163,132,67,36
7,34,48,51,83,79,51,32,17
6,22,29,33,42,38,29,16,13
5,18,20,27,45,27,29,14,14
4,31,32,34,32,25,29,13,16
3,30,48,24,19,15,6,7,13
2,49,51,40,30,29,14,12,23
1,22,18,15,27,15,9,10,10
