X,a,b,c,d,e,f,g,h
8,3,0,2,0,0,0,0,2
7,2,2,1,1,0,2,7,5
6,3,1,3,5,1,1,0,7
5,1,9,3,14,5,1,3,21
4,65,8,29,50,34,16,28,19
3,11,206,45,210,47,145,28,7
2,3,11,588,544,484,21,1,0
1,3,11,59,2128,55,2,1,0
