X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,13,9,9,12,6,3,4,4
6,29,30,32,35,15,26,22,27
5,107,83,86,142,119,77,99,78
4,200,203,180,180,206,258,242,236
3,189,222,143,54,112,216,385,326
2,202,175,53,5,14,246,242,241
1,0,0,0,0,0,0,0,0
