X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,66,0
4,0,0,21,0,0,40,0,0
3,0,0,0,1,0,0,0,0
2,0,42,0,0,0,0,25,0
1,0,0,5643,0,0,5744,0,0
