X,a,b,c,d,e,f,g,h
8,2,0,0,1,0,0,0,0
7,0,0,1,0,1,2,0,1
6,0,0,2,0,2,1,1,15
5,2,181,1,4,14,0,427,0
4,29,2,508,4,18,369,0,113
3,13,229,23,1009,780,41,50,7
2,6,366,43,209,780,1,1328,3
1,1,0,3004,3,1,1132,0,1
