X,a,b,c,d,e,f,g,h
8,2,6,9,4,7,3,6,6
7,9,6,12,10,3,12,2,5
6,4,6,6,9,14,11,6,6
5,5,8,9,6,13,12,9,4
4,4,9,18,28,14,14,16,10
3,8,11,17,21,24,27,14,10
2,3,8,23,20,31,12,9,3
1,7,8,10,17,7,3,2,7
