X,a,b,c,d,e,f,g,h
8,2,1,11,7,15,10,2,1
7,4,10,10,19,24,11,14,2
6,4,10,9,10,14,18,11,2
5,2,4,9,13,16,7,4,3
4,3,3,4,14,15,7,4,5
3,3,2,12,8,9,2,2,1
2,3,3,3,7,5,2,3,0
1,1,1,5,4,2,3,2,1
