X,a,b,c,d,e,f,g,h
8,1,3,0,1,2,2,0,0
7,2,1,2,0,2,3,3,2
6,1,7,4,6,5,8,7,1
5,3,7,5,12,11,9,12,4
4,2,10,10,12,21,8,19,8
3,4,5,20,16,28,24,33,17
2,6,13,7,17,24,33,37,18
1,1,4,9,9,9,8,13,9
