X,a,b,c,d,e,f,g,h
8,9,16,20,14,34,92,253,95
7,9,11,33,59,84,125,231,132
6,11,19,34,72,97,118,76,38
5,1,14,16,39,38,29,16,11
4,4,5,12,17,6,16,14,4
3,3,3,4,9,5,1,4,4
2,3,1,2,0,1,2,0,0
1,0,1,0,0,1,0,0,0
