X,a,b,c,d,e,f,g,h
8,17,15,9,11,3,10,9,5
7,11,13,11,12,15,17,7,6
6,6,4,7,12,11,9,4,3
5,6,9,8,11,6,8,2,7
4,15,15,10,11,11,8,12,2
3,18,15,15,8,7,10,14,5
2,26,11,13,11,5,8,8,8
1,10,14,4,7,6,5,7,5
