X,a,b,c,d,e,f,g,h
8,1,0,1,2,3,2,0,1
7,13,16,18,7,10,10,8,7
6,25,34,25,42,23,21,14,45
5,19,59,38,62,57,33,88,25
4,21,33,115,95,80,121,30,40
3,69,94,118,286,363,164,102,64
2,40,260,146,196,246,98,552,25
1,19,76,154,37,45,153,12,11
