X,a,b,c,d,e,f,g,h
8,3,4,4,6,3,5,0,3
7,3,7,2,6,10,5,3,1
6,6,5,5,11,4,13,5,1
5,4,3,3,3,6,5,4,4
4,3,4,3,9,2,6,1,2
3,3,3,3,1,9,4,5,2
2,2,5,4,6,4,3,4,1
1,4,5,6,6,6,6,0,1
