X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,3,0,0,0,0,0
5,0,2,3,1,5,2,2,0
4,1,7,5,11,13,17,4,1
3,2,7,28,52,85,61,60,26
2,14,36,42,86,109,182,347,246
1,30,142,94,31,49,150,1418,396
