X,a,b,c,d,e,f,g,h
8,2,8,12,34,19,18,1,5
7,15,25,37,39,34,16,20,4
6,9,22,23,28,22,26,14,11
5,10,11,16,19,14,10,26,15
4,9,9,19,19,18,13,16,14
3,10,11,9,15,11,6,12,6
2,8,12,10,14,6,8,5,5
1,8,9,10,8,12,2,0,6
