X,a,b,c,d,e,f,g,h
8,0,2,4,1,1,1,0,0
7,1,4,4,3,4,2,4,4
6,1,1,9,8,8,7,7,1
5,4,7,15,15,16,7,5,3
4,2,7,9,16,17,8,6,4
3,4,9,20,17,21,25,10,6
2,3,3,7,18,11,12,2,2
1,0,4,5,3,4,12,4,1
