X,a,b,c,d,e,f,g,h
8,28,15,160,55,50,133,8,9
7,17,204,44,191,170,49,360,26
6,74,64,104,97,145,120,69,86
5,15,34,71,69,53,64,43,14
4,19,40,39,58,38,29,34,16
3,18,12,28,21,15,18,7,18
2,8,10,14,5,9,6,1,1
1,0,4,4,3,1,4,3,0
