X,a,b,c,d,e,f,g,h
8,5,0,0,1,0,0,0,2
7,3,11,1,0,3,3,5,8
6,6,2,8,8,12,4,5,25
5,11,11,11,23,12,13,13,62
4,82,21,35,71,52,39,39,42
3,30,244,68,247,86,176,56,28
2,11,41,701,653,676,57,10,2
1,11,40,82,1074,62,7,2,0
