X,a,b,c,d,e,f,g,h
8,2,0,0,0,5,2,1,1
7,1,10,5,7,4,1,3,4
6,3,14,18,15,8,13,3,6
5,12,24,24,20,33,17,17,8
4,8,12,23,35,29,14,13,12
3,3,15,35,39,35,59,34,8
2,3,6,11,40,35,19,8,6
1,1,7,9,16,16,22,5,0
