X,a,b,c,d,e,f,g,h
8,13,13,24,10,5,6,6,5
7,41,28,16,19,15,15,13,20
6,21,30,24,18,16,12,9,6
5,13,18,17,18,19,6,10,8
4,18,15,23,15,25,16,5,5
3,15,19,23,26,28,22,10,5
2,11,27,28,45,46,27,16,18
1,25,29,47,43,45,45,19,27
