X,a,b,c,d,e,f,g,h
8,267,214,308,367,379,372,108,113
7,31,76,99,122,120,83,38,23
6,38,51,52,61,61,57,26,22
5,27,32,52,53,35,31,20,23
4,23,39,48,35,30,25,15,22
3,38,31,39,22,14,10,7,10
2,53,45,46,26,32,23,11,20
1,15,12,24,18,6,11,9,6
