X,a,b,c,d,e,f,g,h
8,5,7,4,11,23,45,82,20
7,3,11,36,42,64,76,122,47
6,1,14,27,38,52,68,53,35
5,7,10,9,33,34,35,31,9
4,4,7,9,12,18,18,21,9
3,7,10,1,3,5,6,7,1
2,1,4,1,2,3,2,2,4
1,1,0,0,2,0,0,0,0
