X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
4,1,0,1,1,0,0,0,1
3,0,2,4,3,6,10,7,3
2,2,14,31,41,63,75,172,127
1,14,220,293,15,203,79,3101,380
