X,a,b,c,d,e,f,g,h
8,68,74,95,94,101,88,45,35
7,32,28,44,74,59,40,19,10
6,20,30,32,36,24,27,10,11
5,19,16,21,40,25,19,10,12
4,27,32,26,21,27,15,12,13
3,33,38,28,16,14,8,11,23
2,42,44,31,30,26,13,15,14
1,22,22,19,18,14,11,11,7
