X,a,b,c,d,e,f,g,h
8,2,0,0,0,0,0,0,0
7,1,1,1,0,0,0,0,0
6,0,0,7,5,2,0,1,0
5,1,70,0,74,204,10,69,1
4,38,1,74,386,57,28,0,44
3,83,191,2946,17,19,3153,133,38
2,4,1,51,720,429,7,2,9
1,0,787,6,15,21,28,253,0
