X,a,b,c,d,e,f,g,h
8,23,12,137,49,57,122,9,10
7,15,180,46,175,146,45,309,24
6,66,53,96,94,142,111,63,85
5,17,26,69,67,59,58,35,16
4,19,43,41,56,39,23,28,20
3,15,13,24,27,17,15,8,20
2,4,7,12,9,8,7,1,2
1,4,3,6,2,0,3,3,0
