X,a,b,c,d,e,f,g,h
8,8,10,8,8,5,6,7,8
7,10,9,4,15,12,9,10,7
6,4,3,9,4,5,6,4,5
5,8,5,5,5,10,1,4,1
4,10,10,10,8,7,5,9,4
3,20,13,10,7,2,5,11,6
2,17,10,6,5,2,5,13,9
1,8,5,12,3,4,6,7,5
