X,a,b,c,d,e,f,g,h
8,1,7,4,7,10,23,28,7
7,2,6,23,17,32,34,57,24
6,2,9,15,25,36,43,24,15
5,4,10,11,12,14,24,20,7
4,2,4,10,12,16,13,9,7
3,3,7,6,6,7,10,9,0
2,1,2,1,2,3,3,5,1
1,1,1,1,0,1,0,1,1
