X,a,b,c,d,e,f,g,h
8,2,4,3,7,7,8,6,1
7,2,4,16,22,16,10,6,3
6,6,5,16,19,23,16,9,4
5,2,7,15,11,19,17,6,7
4,4,7,15,15,16,17,8,0
3,0,3,1,14,8,5,3,3
2,1,1,2,3,1,2,1,1
1,0,0,1,3,0,1,0,1
