X,a,b,c,d,e,f,g,h
8,0,0,1,0,2,0,0,0
7,0,0,0,2,1,1,2,0
6,1,3,2,4,5,2,2,1
5,1,2,8,4,2,8,0,2
4,0,3,4,2,9,4,3,2
3,3,2,5,4,3,7,1,1
2,1,0,2,3,3,4,1,0
1,0,0,1,1,2,6,0,0
