X,a,b,c,d,e,f,g,h
8,2,2,23,18,23,27,2,2
7,3,18,20,37,47,17,65,5
6,13,20,34,29,42,28,28,6
5,8,13,28,24,28,18,8,4
4,11,13,23,34,21,13,8,10
3,8,7,15,12,8,10,6,7
2,4,11,7,9,7,5,3,1
1,1,4,7,5,0,3,2,1
