X,a,b,c,d,e,f,g,h
8,0,2,0,1,0,4,0,0
7,1,2,2,1,1,3,4,4
6,2,4,3,9,3,6,5,4
5,3,8,7,14,10,10,8,4
4,1,13,8,16,16,13,21,10
3,7,4,16,13,23,20,22,16
2,6,12,6,16,23,34,37,18
1,1,3,9,12,12,13,12,7
