X,a,b,c,d,e,f,g,h
8,13,44,114,1911,89,13,0,0
7,5,28,897,329,450,21,5,2
6,24,305,51,118,45,113,25,13
5,206,14,35,44,28,22,27,28
4,15,29,4,15,9,10,4,35
3,8,3,4,3,3,2,3,9
2,2,7,1,2,1,1,2,2
1,2,1,0,0,0,0,0,1
