X,a,b,c,d,e,f,g,h
8,12,7,6,4,6,5,8,5
7,13,8,7,6,3,4,5,5
6,13,5,10,10,4,6,4,3
5,6,5,4,5,7,3,6,2
4,3,7,4,7,0,2,1,1
3,4,8,4,8,6,7,1,2
2,3,3,13,3,8,4,2,4
1,6,2,8,5,4,5,7,7
