X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,1
4,6,0,1,26,0,0,3,0
3,0,10,0,5,4,5,0,0
2,0,0,84,3,14,0,0,0
1,0,0,0,5618,0,0,0,0
