X,a,b,c,d,e,f,g,h
8,2,0,0,0,0,0,0,1
7,2,4,3,0,0,0,3,6
6,4,0,1,7,3,1,0,5
5,0,8,3,7,2,1,4,24
4,64,5,29,59,31,9,27,14
3,11,181,37,170,34,140,19,3
2,1,7,540,490,436,13,1,0
1,1,4,51,2532,45,2,1,0
