X,a,b,c,d,e,f,g,h
8,140,135,163,197,201,190,81,61
7,30,62,72,88,94,65,28,14
6,17,37,45,53,45,37,19,18
5,20,26,26,47,27,32,14,23
4,27,38,36,33,23,26,16,15
3,32,46,30,21,20,12,7,12
2,56,43,49,27,36,17,8,27
1,22,19,20,22,15,5,9,12
