X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0,0,0
3,0,2,1,2,4,2,3,1
2,2,7,20,30,42,44,111,87
1,5,202,367,17,489,61,3791,273
