X,a,b,c,d,e,f,g,h
8,1,5,10,6,7,4,5,0
7,4,10,7,9,5,4,3,3
6,13,9,26,20,17,16,5,6
5,6,21,31,36,16,13,20,8
4,5,15,30,34,42,23,10,8
3,7,27,40,61,55,40,13,15
2,8,27,39,32,42,31,53,2
1,7,8,20,26,23,32,7,3
