X,a,b,c,d,e,f,g,h
8,7,9,5,8,5,5,5,5
7,15,18,14,7,17,11,6,10
6,10,15,13,19,11,16,14,7
5,16,9,26,19,26,14,23,19
4,18,20,29,38,37,33,28,33
3,24,26,53,74,65,68,32,25
2,11,23,59,94,89,45,20,2
1,7,22,28,34,33,20,0,2
