X,a,b,c,d,e,f,g,h
8,0,0,0,2,2,1,2,0
7,0,1,2,4,1,0,2,1
6,1,2,7,6,3,4,5,2
5,1,10,6,6,3,0,5,3
4,5,2,6,4,8,3,3,0
3,1,2,3,7,8,6,4,2
2,4,1,8,5,7,7,8,0
1,1,3,1,3,2,2,1,0
