X,a,b,c,d,e,f,g,h
8,26,25,17,35,28,12,12,10
7,20,17,14,21,29,21,9,5
6,7,19,12,16,15,11,4,7
5,8,6,16,14,13,7,4,7
4,23,12,16,14,15,6,13,10
3,20,18,8,16,16,7,12,9
2,25,28,19,20,13,14,11,14
1,14,15,18,9,7,4,8,13
