X,a,b,c,d,e,f,g,h
8,1,2,2,1,3,2,1,1
7,2,0,1,1,2,4,0,1
6,3,4,3,2,1,4,1,1
5,2,4,2,4,2,1,4,2
4,2,0,7,2,6,1,7,2
3,2,1,4,5,7,4,1,0
2,0,3,3,6,3,5,1,1
1,0,3,5,0,3,1,0,2
