X,a,b,c,d,e,f,g,h
8,10,5,5,6,5,2,3,5
7,16,25,11,12,6,7,3,17
6,19,20,14,12,19,19,12,26
5,15,21,25,30,31,20,30,47
4,25,28,45,54,62,62,62,59
3,23,65,98,137,119,124,66,32
2,25,51,170,183,199,98,36,6
1,17,25,49,83,52,25,6,5
