X,a,b,c,d,e,f,g,h
8,26,17,15,18,10,14,10,5
7,12,14,13,13,23,20,11,3
6,8,13,6,16,8,10,4,6
5,8,7,12,14,6,5,11,4
4,12,23,11,11,14,6,9,11
3,23,10,11,9,10,6,16,8
2,23,13,12,11,17,6,6,9
1,13,14,3,6,5,4,5,12
