X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,7,4,8,10,2,7,5,1
6,28,26,40,52,37,50,19,38
5,182,157,222,490,485,188,181,171
4,556,491,600,695,725,632,417,453
3,784,823,626,236,460,600,1184,1039
2,1343,1190,420,19,111,1431,1492,1541
1,0,0,0,0,0,0,0,0
