X,a,b,c,d,e,f,g,h
8,5,27,32,18,58,85,25,5
7,7,17,48,169,83,34,39,35
6,25,82,122,62,84,243,74,15
5,38,21,123,106,115,74,25,43
4,33,48,67,53,56,53,42,17
3,8,21,28,28,21,20,7,6
2,5,5,10,8,11,10,5,0
1,1,1,1,3,2,0,0,1
