X,a,b,c,d,e,f,g,h
8,0,1,2,5,5,4,2,0
7,1,7,5,4,3,5,2,3
6,3,7,10,5,4,7,6,4
5,1,17,9,19,12,9,10,5
4,7,4,19,13,19,8,3,2
3,1,13,20,17,14,13,10,2
2,2,5,13,16,13,9,18,1
1,2,2,2,8,9,12,0,1
