X,a,b,c,d,e,f,g,h
8,36,43,32,43,34,29,19,12
7,21,19,15,46,35,21,20,8
6,11,18,20,18,20,19,10,7
5,12,14,16,21,20,16,10,9
4,13,13,20,13,22,16,19,8
3,40,28,21,13,10,7,11,9
2,31,24,22,21,12,17,12,18
1,20,17,11,14,9,6,6,12
