X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,4,0,0,0,0,0
5,0,23,0,5,31,0,26,0
4,4,0,0,595,59,0,0,2
3,3,26,2690,1,0,3297,58,8
2,0,0,0,293,96,0,0,0
1,0,2481,0,0,0,0,1592,0
