X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,5334,5429,3022,2205,2626,5504,4408,5703
6,404,221,857,1139,1882,29,1360,67
5,22,68,1062,1650,781,233,5,13
4,1,2,120,107,37,24,3,0
3,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
